name,score,sportsman_id,uuid
skill,67,SM318690618,99e4b114-1a91-4534-a07c-b5f6e62de8e1
speed,96,SM777988571,9eefe4ae-0874-4d55-b35b-096de23dccd7
stamina,50,SM777988571,0f75786a-4731-4c0b-bea3-ea8355842ee1
shoot,85,SM777988571,ff9eec16-aec2-4ae4-a491-fa41f934134a
headed,54,SM777988571,ba499a33-8213-4485-9940-40a8da085166
pass,85,SM777988571,752a14ed-4e89-4b85-ba4a-7c6706507aba
defend,25,SM777988571,4c447f7b-f57a-4941-b213-a92c618dec38
skill,77,SM777988571,099ccfc1-68ef-4e6c-ae69-63ff0c9b934e
speed,71,SM810229604,c74bd14e-c9de-4cd3-84e0-377fde0ef178
stamina,48,SM810229604,ed394adf-3f7e-457a-b630-359695f5468f
shoot,77,SM810229604,4f9893ee-9aa6-46bf-8065-810016bb6efa
headed,74,SM810229604,b5b9e1f7-2541-4a46-88ef-24603688c814
pass,58,SM810229604,49c3ac03-882b-4035-b7f1-4d38071e4431
defend,2,SM810229604,600655c0-b9fd-4451-9f68-eddd13cbd055
skill,51,SM810229604,9c16c7cf-2ce2-4f9a-8333-15673cd13870
speed,38,SM117067240,090b2ea0-f8aa-44ec-8754-77ab31afd30d
stamina,46,SM117067240,05df407e-a739-4e6e-9106-b0f6764bc7ea
shoot,99,SM117067240,73e9eee2-bd18-4627-bfc6-4200a584e7a3
headed,86,SM117067240,1190db93-8e9c-433a-a58d-3a0250636641
pass,43,SM117067240,48896d1f-9944-4e11-ae8a-2cf765617939
defend,42,SM117067240,bebfc8ae-c57d-442f-9876-4bdb9fd9ab76
skill,43,SM117067240,0060fe91-28c9-4535-8b0a-b5eb89ca7218
speed,79,SM886023985,bf982848-c1dd-470b-a492-39646a7c9eef
stamina,47,SM886023985,86943531-f097-453f-a2c5-217d1aa59075
shoot,71,SM886023985,42959719-b4eb-4f2a-b195-5fbec96f8a0b
headed,75,SM886023985,61a4b73c-bb63-423e-a966-a90a5d678ee4
pass,38,SM886023985,36d61665-5790-47c0-ad4b-206343af2a91
defend,9,SM886023985,2ee0a8a7-b8af-4810-a445-246094ed2d93
skill,38,SM886023985,59f83c8f-6bff-4b94-8e61-6514e2c0c9e6
speed,87,SM735710876,6035ff0c-141e-4ad7-a07e-06e209565cd4
stamina,79,SM735710876,62fa88fd-ccef-47e9-aa3d-134de322941e
shoot,68,SM735710876,3a78d60d-b32b-4186-8646-a25d9ccd0880
headed,56,SM735710876,70d3f4a3-27f5-4c9b-84ce-75d73c1cb9cc
pass,56,SM735710876,796f008c-e0a4-42c1-bd65-b41533a9a176
defend,20,SM735710876,5076cc54-1c01-4dcf-96da-64ac5895d0d2
skill,79,SM735710876,6effc49a-b57b-4e89-b2ce-639a51699770
speed,47,SM916833598,dae0e629-2160-4c04-8c2a-ead4c2bdd843
stamina,38,SM916833598,d190cdeb-68a0-4d90-93b4-1030558a1af7
shoot,63,SM916833598,3960df04-878c-4298-9994-ad2619abfb0c
headed,81,SM916833598,bc59a79c-bbc8-40e6-99cf-adb47a5b9a8f
pass,81,SM916833598,231d9dcc-46ef-42e9-ac54-0d61a8c35922
defend,13,SM916833598,1fcbc579-7161-4cd9-a064-fc704ae726d4
skill,42,SM916833598,bfd20bf9-3659-4cf6-a60f-e99170d4a64d
speed,89,SM414616981,33078c7e-d140-45af-a852-d6c6442cb985
stamina,75,SM414616981,f8902e41-0458-4b82-b442-4cdb898e2d48
shoot,22,SM414616981,f7665bb3-6137-41d2-87ec-753fbad4bacd
headed,98,SM414616981,c6e8fc15-f824-45af-8636-38a4203c1dca
pass,4,SM414616981,31dd6a7f-e35e-4efe-a067-cf30c811ce2f
defend,93,SM414616981,03851074-d196-4dcc-ab12-a60e8b753896
skill,43,SM414616981,5a33750e-8f1b-4e41-bd22-cf4ecbc1403f
speed,28,SM157352929,366baf5b-e8b3-4952-b385-76a527da55d9
stamina,73,SM157352929,7ec6d353-f573-4cdb-93ad-8e7105271310
shoot,45,SM157352929,8446f393-b9d7-4290-b442-7a452c086f0d
headed,88,SM157352929,2a743b1d-f8a5-4843-9ae7-6dda24d274d8
pass,55,SM157352929,bde52cfe-312e-4f2b-8e90-871e97105052
defend,81,SM157352929,33e73982-3bd0-40c7-9038-d8712f714a75
skill,44,SM157352929,431b1965-1259-43c1-b061-ec4df8fc5736
speed,69,SM518951895,90e4bfb4-09eb-48de-8815-2065fb9fa4e1
stamina,97,SM518951895,94e247e9-0660-4d0d-97ee-4524bc3db297
shoot,43,SM518951895,a542deb4-9881-49d0-a69b-cc94de6fc7c8
headed,94,SM518951895,d497b07c-aa09-4bf9-91d6-8790c8fd7bc2
pass,54,SM518951895,dd7eaa7a-e3a1-4758-b255-e12a4f25f29a
defend,80,SM518951895,5624236b-31a8-49c1-a08e-cacab93130e6
skill,81,SM518951895,9d4d6181-32c8-43eb-aa87-de1288563edd
speed,20,SM175884260,f4e7ec2a-2e67-46eb-b303-c88d201598d6
stamina,70,SM175884260,04a10e4a-7e71-4464-bdad-3ab58304ae51
shoot,58,SM175884260,0f517ffc-4c7b-4b5d-8e0f-db37999cf0a7
headed,67,SM175884260,bd5b0918-fc81-41a0-9d82-645088006b5a
pass,59,SM175884260,1c39e8a0-5cd2-455a-81f6-a146bc2a4403
defend,64,SM175884260,fc330608-e0d8-429a-903b-abb1500bb755
skill,97,SM175884260,d3534d9b-6b27-4642-99ba-b5a8c7c28fd1
speed,29,SM501645099,30505962-fb36-42a8-a8e3-4dcf71e68791
stamina,93,SM501645099,d8c19c6b-3941-477b-a9b7-4ba9d04fdf6d
shoot,41,SM501645099,c602b64f-d070-4c39-a2dd-0cc62efa9c8a
headed,97,SM501645099,a67f0b9b-ac59-4796-805b-ee3e370afeb1
pass,11,SM501645099,c9cfc697-a808-4726-bf49-96dfd568aae1
defend,51,SM501645099,d9e24c0c-1033-4818-a549-c2400328d46c
skill,99,SM501645099,68ab8645-56f0-4b84-8cce-df3426bd160c
speed,39,SM526387885,26a405d3-b75c-4d55-88de-4d8c8c23a4db
stamina,59,SM526387885,3acb7f3f-e447-4a9f-8686-07f96acb5d32
shoot,41,SM526387885,bdb333bb-eef2-4bfc-9af0-337c9ae1694b
headed,95,SM526387885,9daba052-7174-4ab8-a02d-9bc9a007f390
pass,47,SM526387885,f47a73e7-e074-40aa-9fd1-fbcd2e3decc6
defend,78,SM526387885,14344252-cb12-4321-ae2b-8645196f8404
skill,32,SM526387885,3f24c7db-2511-4cda-8f63-a095c23fafc3
speed,43,SM301201068,bf733ddb-2ae6-4b1a-ba8d-e3a414bc6684
stamina,89,SM301201068,60dcd621-bc97-45cc-834b-b69db169ce3f
shoot,19,SM301201068,85c6b3b8-9961-4722-bf67-19f53dd3d779
headed,49,SM301201068,406ebb96-7bef-4cdf-ba7c-bdcea50cbef0
pass,7,SM301201068,a19ca710-3229-4148-b99f-74e391f1b3f2
defend,59,SM301201068,7111c9bc-2f2e-43ed-8010-9ee79f21d8cc
skill,73,SM301201068,e1a378e0-8886-424a-a0d8-45051c004a7d
speed,73,SM524154171,b26eb4d6-50b5-434f-8813-33f7c787cec8
stamina,71,SM524154171,4496a637-4309-41e9-99eb-28c051340e44
shoot,25,SM524154171,133e256d-24f2-4504-89b7-d4e96c23f548
headed,52,SM524154171,40435191-ecda-4a57-becd-3b3f36802387
pass,10,SM524154171,83fdde5a-37c1-40e9-bf0d-bbeb6020cf7c
defend,97,SM524154171,b896f4d2-f250-446e-885e-325c0f49f4d0
skill,60,SM524154171,4c2e91bd-380f-4e24-95cc-d5384d53805f
speed,47,SM967953082,beb51cc5-1d46-4231-aeaf-2161d76413d6
stamina,88,SM967953082,2aa3f1b7-0bd4-44f0-90ce-98328969fe88
shoot,20,SM967953082,06e341ed-9813-4a2f-9019-e20df8530b5d
headed,54,SM967953082,89021e7c-770e-4029-8d14-f37038164a5d
pass,39,SM967953082,fe449d97-908b-4bf4-9c39-b7a60b5528e2
defend,53,SM967953082,80867f28-2fe6-40f8-bfd9-56e48b2f4849
skill,15,SM967953082,184c0be1-5ca3-4c27-a1a6-fad3bde3a5fb
speed,45,SM667378245,f2d800a7-50ee-4efa-862c-1d5f4c8700cb
stamina,96,SM667378245,b7aaaa1a-e9a0-4360-b2e7-6cb4a4a4e146
shoot,42,SM667378245,9ac20b6b-0c91-4e58-a850-004afa9b17d3
headed,85,SM667378245,c189505c-3254-49d8-9a90-73cb622e8eb5
pass,33,SM667378245,061074c8-e987-4b6c-a62e-98be5fe9f501
defend,57,SM667378245,fd1d5767-2218-4aa9-a519-fc95fb61969d
skill,25,SM667378245,a6ae0b0c-1f14-4db6-917d-da5e6bf53871
speed,15,SM419305020,7d94cf0f-3f63-4de3-8d86-11d33af43cf1
stamina,44,SM419305020,e43e0b74-ed52-42fe-bb21-c58ce12f0db2
shoot,32,SM419305020,c2ea530e-1134-4023-bd93-b3d29ad5d847
headed,17,SM419305020,92d8300c-c22d-4070-bcb8-1d6bd8375f12
pass,17,SM419305020,ce4d2fe9-99f7-4000-b6bc-cc84ca33355f
defend,76,SM419305020,505a60cc-0b79-4e6a-b6a6-96c5add031c6
skill,61,SM419305020,8b472829-3f01-42dc-8cf1-3d3863aa579f
speed,31,SM316638074,8756e51b-a5e2-42e2-83c4-7bf4c98b299f
stamina,42,SM316638074,2e7bfab2-ef4b-438f-80f4-ae162073f1a3
shoot,8,SM316638074,5078071f-e72a-4a30-bf9f-2b414a305445
headed,1,SM316638074,da1b86be-9b97-47eb-a251-8e086e2bb0f8
pass,8,SM316638074,69f57f96-59a4-4d0d-8ccf-468ed15ad224
defend,76,SM316638074,a13038b6-f0a3-40b9-8488-a5eabc94d978
skill,98,SM316638074,ff8e4400-f1a6-4da2-a544-8dda8f5ec9ac
speed,36,SM578363609,c72505f3-d280-495d-887f-143bb33580bc
stamina,78,SM578363609,20fd6c06-dcae-4120-8ff6-7cea147381ba
shoot,53,SM578363609,53380810-20bd-41f1-a696-ba153726990d
headed,1,SM578363609,0e82bd7a-a692-41f3-aced-be42b40ec7f8
pass,74,SM578363609,1d0ddbc5-71ea-4580-9c6c-2f2bda6be452
defend,45,SM578363609,c76477bf-6384-453c-bd10-dc7d1d71d276
skill,53,SM578363609,110c1985-e712-4a0d-a1b7-d6c19908755a
speed,27,SM378371142,6421fb62-5793-4fde-adad-ce0515ad9a9c
stamina,71,SM378371142,ef67ab1a-9a39-4e19-9cd6-5a81df0f5d1f
shoot,25,SM378371142,2fc6e1f5-c5d6-47e3-bfc7-3f00f41bc76f
headed,39,SM378371142,2de872c7-c94b-430d-8ebd-b7969f610411
pass,78,SM378371142,80ac5059-f12f-4459-bcc7-89ed38b27bd1
defend,41,SM378371142,da268c77-f24a-43a5-b477-b3968f42aa11
skill,81,SM378371142,d42e43d0-31a1-4d01-a016-7f6ae61f37a4
speed,66,SM104634404,ed53670f-0030-4b25-b0fc-08c0df0a7761
stamina,52,SM104634404,58d9eec3-9cbe-4fc9-be42-612940bf7c45
shoot,50,SM104634404,8bd0060e-3eee-47aa-ad6e-532873dbbb8f
headed,75,SM104634404,b1f0a757-b57e-4cd1-853a-be0716e12672
pass,90,SM104634404,771f2961-0b7d-40cb-8f3e-6a5581576083
defend,34,SM104634404,7cf81a32-13b5-4a4c-a1b9-e8a4e2484de1
skill,35,SM104634404,34550f1c-c7de-4ca8-8889-43b2a3110477
speed,91,SM978627266,8b023743-bcae-4c38-a3a6-bebe30ffdb44
stamina,76,SM978627266,9d3d76de-29fa-4daf-a3ab-2c61a247133c
shoot,73,SM978627266,3a4e7087-dde4-496c-a133-8552b773b9cc
headed,11,SM978627266,890d01e3-0779-4496-b855-58abae95dda9
pass,56,SM978627266,a2a39df9-c7c1-46db-bb57-a21be8df2eae
defend,52,SM978627266,90bb1441-c477-4492-911f-324e8d69b963
skill,91,SM978627266,9cf79f64-976d-4804-9e9b-fbf6cc72ec0a
speed,26,SM642509491,32f292fa-60f6-444a-809b-5569c847b79c
stamina,66,SM642509491,92934c62-3b68-4858-aa99-12fe0f700f39
shoot,62,SM642509491,537e2fcd-5d59-4b12-afec-d58088602dc6
headed,14,SM642509491,d4cddd8f-b3d9-4e2f-bf58-082177a8b1bd
pass,51,SM642509491,6a7c526d-10dd-4452-977b-ac22d9cdf7a9
defend,32,SM642509491,90583cfe-eb5c-4905-98c5-3273dfde1d08
skill,59,SM642509491,acbd5ba2-f2ee-452e-a761-ad435eb84801
speed,50,SM806179015,4ae9180c-b297-4801-be4a-a6642190b858
stamina,97,SM806179015,40d5edbd-4e3f-4d9a-9bc0-3362265c8853
shoot,23,SM806179015,a758d169-ed86-4875-9a2f-4e35c135382d
headed,23,SM806179015,92a8ffbd-1ce1-4ec6-8870-6e1e3698dbfd
pass,97,SM806179015,3a412bb2-b7de-4de6-a3a7-4c21360e9cd5
defend,35,SM806179015,42c17bf0-e6d1-4e72-8b51-72f390132948
skill,96,SM806179015,1e71458e-fb8b-41c6-a1f9-9fda73ecffb5
speed,55,SM871625684,cb3bbbcd-0d91-412f-8e0e-0f3cdc706af9
stamina,54,SM871625684,ffde8cfa-ecce-4c45-a797-2bb0717f4618
shoot,22,SM871625684,d72754b0-d1a2-407d-89e2-1e6bf63a8622
headed,41,SM871625684,bbdef37e-ae46-4c02-8706-90eb9565a0ec
pass,83,SM871625684,948e61f9-2262-4cbe-aabe-4f9459d28f15
defend,11,SM871625684,f123a127-fa6f-490b-9ebc-1953705fd1e2
skill,60,SM871625684,f5b6fc89-8849-4681-bfd2-e72181f0070b
speed,42,SM453215459,01ff62a4-067d-4edb-a0ce-a93f48416cec
stamina,56,SM453215459,72556c5c-e02d-482e-90ea-cccb7f4c049f
shoot,49,SM453215459,b0a40503-1817-4cb2-b05a-675585761d22
headed,69,SM453215459,d7ea77d6-5579-4976-af79-648cb72be471
pass,84,SM453215459,a2916cab-b2b5-4385-999e-eb91a89d1998
defend,21,SM453215459,38eb39e2-98c5-47e6-8232-eb89fd076978
skill,98,SM453215459,e92302d9-9eeb-4314-bc6d-00e5b79c5d9a
speed,86,SM527651304,a4f37687-67ed-4bb6-ac31-acf242de879d
stamina,63,SM527651304,b1206fae-5dfc-4006-86db-527f197c2347
shoot,26,SM527651304,2a57ae27-4c0f-4b86-a4be-bf246eb1eb76
headed,50,SM527651304,d123787c-6aea-4ef6-b818-6db0baf36f5d
pass,57,SM527651304,4ae7783c-784b-44c1-8b55-3ac80e52f60b
defend,24,SM527651304,f7ed4ec2-6a50-4aaa-8089-f75b744b338f
skill,79,SM527651304,3bb2cf2a-c964-4e57-b2ec-88a7102fdbb1
speed,71,SM651711442,d4efe14f-50a5-4be9-b46f-e7bfb17a1087
stamina,74,SM651711442,0e68099a-67f7-41a4-8cb5-73118d07a674
shoot,81,SM651711442,31f270cf-29ce-4cf7-b34c-784db0481370
headed,73,SM651711442,adc32a72-4c7b-49aa-8585-ec5d9a9b2b97
pass,79,SM651711442,a4c5e093-015b-4d3a-a97a-76bc60e6c682
defend,32,SM651711442,63f89d24-09d8-426f-b9cd-c94bfd9eb905
skill,85,SM651711442,e1baf26f-c4eb-414e-949d-4893b1251a3b
speed,62,SM436482552,1a4a26fb-0ca1-42d8-883c-e98b37172830
stamina,48,SM436482552,98a504ac-75c9-4458-ba91-a3402a0cd69c
shoot,53,SM436482552,81670530-fa5d-4483-a6ab-41bc3660ac9d
headed,45,SM436482552,4c817ca3-7a37-45c7-82b0-931bc58e2637
pass,76,SM436482552,55ca577c-2d7f-4f18-9c5c-9450f9bdc254
defend,12,SM436482552,52a3aea0-311b-4323-89ea-69d854c55dde
skill,64,SM436482552,4c537e6f-8222-4eb6-8850-23f03915b4eb
speed,92,SM655360714,8dedd78c-507c-448d-8807-3d81a4e131b0
stamina,62,SM655360714,0741e858-838b-43b7-8722-8facfc9b775e
shoot,69,SM655360714,47274212-a4fc-4e80-ab2b-7190baa47c7d
headed,70,SM655360714,e14c856a-0b60-4da5-bf98-179ab8cea094
pass,46,SM655360714,ac9c596c-f7cb-49d1-af46-ca326af38e96
defend,46,SM655360714,a1cc8aa2-d0ea-4955-a9ca-26681d0f1eae
skill,18,SM655360714,16f933a2-908a-46d8-8222-7c1569c066b7
speed,76,SM641195725,d1f29633-b2f6-492c-b695-a5011e43a7d6
stamina,58,SM641195725,f788f757-7889-425f-a7c2-453d2b13d6b5
shoot,90,SM641195725,f102b9b2-7f59-4ae1-87eb-310aa8736384
headed,80,SM641195725,7737c909-8f08-4b08-ac79-c539474fafb7
pass,69,SM641195725,1fc7cb13-62a0-48d9-8859-1cb1dcf4c1be
defend,44,SM641195725,cf54d990-ea3a-4e86-94a9-d3967a4109a0
skill,65,SM641195725,816f9bb9-eff2-4619-bf0b-9b1b89eba562
speed,52,SM419706091,ab6ffd17-d689-48f1-8c89-b78b4ca4622b
stamina,55,SM419706091,7d4b69a4-2f0c-4578-b3f6-f644062b3365
shoot,93,SM419706091,794fe05a-1a32-4a8d-a0f8-42d570fe68ca
headed,99,SM419706091,09c30af3-ddab-4098-9a6b-2e6a69f15616
pass,92,SM419706091,e428baeb-9101-42eb-bfa8-63d270831698
defend,34,SM419706091,b62ed6c9-6bcb-4429-ba37-b9d5c0c8f838
skill,89,SM419706091,afc033c8-084c-46eb-8c9d-5c4d5b85036c
speed,86,SM155798726,d18a768d-8207-4bb0-9cf5-a0f96ff405aa
stamina,88,SM155798726,ad113aa1-0201-4b68-90ac-2761ebdea51b
shoot,86,SM155798726,d8e59f88-b427-4a0b-b348-fe0a2c8f77bc
headed,95,SM155798726,01b67d16-8690-455b-a2f6-b3005c9abcfd
pass,43,SM155798726,f94d62b9-7ca1-448a-96f0-bb43048534a7
defend,5,SM155798726,0719f5e2-3264-4d4f-995c-a123c9671055
skill,31,SM155798726,a22aa047-b171-4b2f-902b-ae9cbf7e8b51
speed,18,SM313126405,7ebd3a02-2eae-4e92-bcfe-f3109ef79e85
stamina,62,SM313126405,29a1ce0c-259d-4c0a-9a33-9568ddce8709
shoot,64,SM313126405,f9277ae3-b5f4-4fed-b197-fdbe5f7e60d4
headed,36,SM313126405,ae9a063b-1168-42c1-9225-dafca4934d9a
pass,26,SM313126405,642365be-364f-47e1-946f-8ca8beab5fa8
defend,86,SM313126405,176ceaf1-905f-43b3-b437-1055f378833e
skill,80,SM313126405,60de239b-9741-438f-9a90-47c78203599f
speed,82,SM934935434,daeeeb67-d5cd-4051-977a-ae44425f05ad
stamina,62,SM934935434,ce9738c3-dd49-406c-9e5c-8f1268ea8bc5
shoot,54,SM934935434,d3552ecb-c038-4b24-86bb-7a2b8566a3cb
headed,98,SM934935434,f69f59f3-13fa-4f39-85cb-3177f02cc18a
pass,20,SM934935434,4e0d5010-9067-4e4a-9737-0c28282fd212
defend,58,SM934935434,8105656d-0afe-4dbe-9d5e-86dd5b339eb6
skill,98,SM934935434,e30b93fd-b786-4519-99e6-08ae190077a7
speed,63,SM774296397,e8cdb44c-5285-40e1-96bd-bcec38fce0e9
stamina,46,SM774296397,2cf46c6c-961b-43c8-b5b3-2cdbeec0c0d6
shoot,52,SM774296397,918ae947-b4ff-499e-a2a9-a6cce59bb748
headed,62,SM774296397,34d231c1-513e-41fc-a0e6-63af8009cc47
pass,59,SM774296397,bb191de7-d9a8-4d80-85ca-21957857df78
defend,70,SM774296397,054fe50f-fe01-4262-bdc6-b91a9d818d94
skill,87,SM774296397,6ad3bfe4-e523-46ef-9e62-9cbaad63bc1f
speed,46,SM176279172,97cb7e09-de28-456a-b81d-c11cd15a9c4b
stamina,51,SM176279172,01751afe-e049-4e62-811c-5502a5e6a8a0
shoot,23,SM176279172,a2fa4118-e5cb-4dc8-bacf-bb1670c55b5d
headed,81,SM176279172,60b2857b-edda-4066-88a9-9c0852aa966d
pass,16,SM176279172,8eae0e72-a5df-44ac-b0ad-4662e20d61f9
defend,91,SM176279172,d833ab5b-61c3-41b5-a3af-689bab36b163
skill,12,SM176279172,3b0be045-4525-4c20-8b47-dbc2c7e946f2
speed,11,SM769232535,b3b19ec6-7309-40a9-ad0a-873056c6b1a3
stamina,42,SM769232535,ccd53405-9a2d-45ab-9e73-caafe8382a37
shoot,55,SM769232535,d31e5237-f431-4a4f-b676-e5e512c89250
headed,48,SM769232535,6de19180-9088-4362-8763-1beaa88d50c9
pass,52,SM769232535,9ef0cbec-2ff1-4869-91cc-d692ea0af623
defend,76,SM769232535,de5a6a05-084f-420b-8f9e-f1d23e21fde2
skill,53,SM769232535,efc39b92-d763-4fa2-bca7-92c5ecf37259
speed,30,SM806259250,af49ba43-bdbb-4941-a063-9ae37012970e
stamina,71,SM806259250,dff0648d-48e1-4f9a-9a4b-a0c64c97ab62
shoot,3,SM806259250,5496d5f3-9ecb-4320-b67e-c0215e4baf55
headed,57,SM806259250,4622a32b-9985-4706-b70a-0ff7d700048c
pass,22,SM806259250,3b921333-f1e9-4c4c-9135-c8cb083033a8
defend,77,SM806259250,1bfd4a23-83da-43ac-a9d6-f3fec0ce2f5d
skill,59,SM806259250,e32dde67-24a8-401b-ad47-ea3c4436eb02
speed,24,SM970452312,d3084c91-e609-4057-9179-85eea2cefe5a
stamina,58,SM970452312,1e7d20f9-b18d-4a1e-bdb3-e63385658d4e
shoot,21,SM970452312,2ab7cd9d-e3ec-4828-b65f-6f6db7cddca8
headed,86,SM970452312,00cc5784-695e-4819-8e47-ab45de22cf72
pass,38,SM970452312,b7b3d7a3-14e5-40e5-899d-6c06b6ff50ad
defend,72,SM970452312,c86f9def-d6c0-4b4a-bbf8-b6ab0c6f7249
skill,37,SM970452312,8e9d9096-17ae-4836-a2b4-d3670ba2722b
speed,89,SM378315528,2600fd18-f551-44ba-81c9-e48b706ae7cb
stamina,43,SM378315528,ffe7fa16-fdd8-4cef-8d35-2a918a6fe7aa
shoot,63,SM378315528,b2becb26-f37e-49fe-af4d-4ee3385bc77a
headed,74,SM378315528,609dd2bb-9446-48d2-8baf-17847d485749
pass,10,SM378315528,ab6e78b5-951b-4d67-a167-4c318569b98d
defend,64,SM378315528,4446d806-7780-472d-9312-af3e5cca9d71
skill,93,SM378315528,40d5ec23-701d-4f5d-8d9b-b1219fd4fd53
speed,77,SM280657884,9b45cd5d-c887-4cb1-90af-c049191dc943
stamina,76,SM280657884,e24e496c-a0a2-4f4f-988f-0c04c0e8d51c
shoot,37,SM280657884,b53d865c-9eab-46fc-b50c-74fdbc1bd45a
headed,91,SM280657884,01c73258-df34-481f-a992-445afb74d449
pass,31,SM280657884,7c1022a6-181e-43d0-a3ed-0aafe1d32247
defend,84,SM280657884,8953800d-0ba5-4e49-aae4-1fce03f3841a
skill,11,SM280657884,0a07de94-c98a-47e3-b53b-b3a95c0e7321
speed,15,SM520570619,02ca5d37-da4c-43f5-b886-78860023c27b
stamina,53,SM520570619,c9340d7a-110a-4390-9c02-e9fe23f36cc4
shoot,14,SM520570619,6b1bd307-540d-4aeb-aa79-ccf500139743
headed,31,SM520570619,080b6de0-7302-494b-a075-8a7614574a7b
pass,9,SM520570619,4f5995f1-1936-42dc-956e-5fd1c360a2ff
defend,58,SM520570619,0c9f3824-4458-4157-904b-ce5371548557
skill,95,SM520570619,41ac52fc-4c96-4cb2-9049-599d9a89cccb
speed,35,SM621917988,eb741201-415e-412a-99ce-e4b9c769cddb
stamina,36,SM621917988,d683bee4-64c9-48a5-b58d-23b32164f56f
shoot,22,SM621917988,2bb06e55-299d-4875-9353-1703113883e3
headed,6,SM621917988,6ca5fabc-a044-4222-bdf3-7acac192e8ea
pass,33,SM621917988,05ce351a-878c-493b-9fdc-6677cb0bd4c6
defend,94,SM621917988,eb637e9e-3ec2-467f-a02d-3fae3d5d1eaa
skill,58,SM621917988,4f66b1f7-9bd0-4ea9-9a79-321a0be34aa6
speed,89,SM946195884,1b3c555a-b06f-47d6-89f3-09d179fa827f
stamina,67,SM946195884,3dce1a06-2938-4388-8ef6-44033b5a3c00
shoot,23,SM946195884,ebf3a586-a6a8-428b-96fa-1bedf3201e07
headed,15,SM946195884,a6b415ac-d129-4450-9cb7-7e21fa574334
pass,98,SM946195884,aaf019b7-ee39-43bc-9525-9fee815b861a
defend,29,SM946195884,ea00c9f6-a2ea-4f9e-9f4d-be7ee348b382
skill,56,SM946195884,ec5f3d9b-58a0-42eb-951f-71db3f790c0e
speed,88,SM543800406,5f02c26b-e6a6-4e60-a423-7ad7e9ebd652
stamina,55,SM543800406,45a01af8-0f65-491d-93cc-94645808824c
shoot,28,SM543800406,3ac08746-ae23-460e-803d-16a6be69974b
headed,22,SM543800406,a58c5327-f639-4a54-80fb-d46225c0d4cf
pass,99,SM543800406,04543121-61e4-4523-b227-9684ad234432
defend,59,SM543800406,72c7364e-588a-4877-8c3d-5fb13fb28dfb
skill,34,SM543800406,c0bf53d1-ecc4-4ee0-a01d-8f817f33c736
speed,20,SM715012420,ee63c7de-fa5c-40c0-b243-79d262514854
stamina,91,SM715012420,7e60ab85-7e8d-4b74-97f6-53d6f5c39730
shoot,47,SM715012420,b9271c06-a12f-4e2a-acae-0f0af971c09d
headed,65,SM715012420,eb8e2c1f-1cde-467f-9c5d-6af834495c7b
pass,61,SM715012420,7c809e63-fb8f-4dbf-9465-f7ac2506bec4
defend,53,SM715012420,371d787f-e54d-4636-9163-a256a73ba0d0
skill,91,SM715012420,8e609ee3-8ddc-4efc-9932-ef091850c3e5
speed,89,SM515330886,b4e71e04-f5dd-4dd0-90c6-146814fbc6c9
stamina,83,SM515330886,cdca756c-ceeb-4d66-8c61-bf524fbe88be
shoot,32,SM515330886,3abfb141-03a4-4d68-8855-b282ca40605a
headed,23,SM515330886,925fe2e4-6a42-4b19-97e9-d84b9bf85742
pass,81,SM515330886,3ec5dd6e-9650-4529-a700-99baec558d9b
defend,43,SM515330886,c4e92e01-b822-47cd-ba9c-1b4d479b4db4
skill,71,SM515330886,aff2178a-b556-4a99-a7ed-6ebabdcf0ee0
speed,99,SM688138953,8135346a-022f-4813-9c96-9b69844b946c
stamina,69,SM688138953,ad2c62cc-146f-4256-ba1f-146952bce8f9
shoot,52,SM688138953,85960b23-7f4f-437a-b177-d6ec589dfe64
headed,7,SM688138953,2c2459d0-aba0-416e-8d21-4eebdfdfc422
pass,73,SM688138953,afd6ce25-56db-4873-8af2-5a64c23bc385
defend,26,SM688138953,775aa375-05a6-4809-b642-35022dc09429
skill,47,SM688138953,cf272a80-daf3-497d-b07e-f7264c20ae86
speed,51,SM687402640,bca3e474-ee1d-4c7e-940b-2401f10e86ab
stamina,97,SM687402640,0a351aea-aca3-47a0-9865-f0377584b16a
shoot,31,SM687402640,180b63d0-5525-433c-b763-3358a9285c87
headed,56,SM687402640,69b49d6a-3093-49f7-879c-e103801a9a37
pass,82,SM687402640,c5603c79-55c6-471d-82a1-590539006512
defend,41,SM687402640,83571deb-afd5-4487-a950-1c944043aa2b
skill,95,SM687402640,1531db4a-14c0-450b-8e45-a19addaa6e9b
speed,83,SM786351467,b6b708cf-579c-4181-bd35-8de236f44ac3
stamina,76,SM786351467,4822e09c-03b1-4db2-b220-70827caae003
shoot,33,SM786351467,b4470a74-bf8f-4400-8583-47c98057ab34
headed,55,SM786351467,47b1e26d-586f-41e0-845c-207d9cfa9d93
pass,83,SM786351467,27443350-9103-44d4-ad8d-8e422817bf4d
defend,36,SM786351467,b3028a32-2dde-494f-9d11-9c8e2f94d3e0
skill,70,SM786351467,5369f089-7909-4eaf-b8aa-2228ddbc8b4d
speed,57,SM207299127,8b8eb0a5-060f-419c-ad31-e3e04a5c5e88
stamina,81,SM207299127,47711db7-b6ad-4847-b8a8-c9c2e9d0699c
shoot,87,SM207299127,57d5f4fa-e17e-4f3d-9cd2-db9a5864cdf9
headed,15,SM207299127,267a39f5-3437-4c36-9c44-256ce0f51130
pass,79,SM207299127,cc3b44a4-4768-44a9-95ce-181cbb2a4a1b
