detail,position,sportsman_id,uuid
right half,midfied,SM897641350,edb1313a-5b50-4fa6-8de1-20b6b728538f
left half,midfied,SM775907579,ff36eace-36a6-45e4-9fea-b6136c776b9b
left half,midfied,SM660236598,87e79a72-4f12-4b23-82e6-a713894a311e
defensive midfielde,midfied,SM879178158,bc2c4d12-a9ef-48e2-81bd-9d792741c521
wing forward,striker,SM551835446,6c0056b1-5393-48d3-9952-afe3814c1ec9
centre forward,striker,SM346886217,f6dbd4a2-3811-4df2-ac12-49a8b45d4824
wing forward,striker,SM494473072,5441b0f6-293e-47cc-bc99-88ecbab8a8d9
centre forward,striker,SM589447764,d5da99f4-48be-4bbe-afd3-a3678735ea1a
centre forward,striker,SM170603493,3a839a0b-87bc-410c-974e-44643ee03f89
centre forward,striker,SM222690280,5044828c-1916-483d-83fd-35d4a26cef6f
centre back,defender,SM385821217,790a6f2c-f5a9-4102-80d9-5cbfa74f9923
left back,defender,SM197210185,5bc69c2e-5418-48b2-95e2-ab3c99d0e3bf
centre back,defender,SM699279670,3388d1c1-de5b-4d18-988d-c698bd4df677
right back,defender,SM433560154,4ec117b2-2820-46ff-8b53-45b76ee4b943
right back,defender,SM477973134,e274bc64-c987-468c-b426-041591df0b1c
right back,defender,SM415075447,0ad4a66b-e628-4c55-97e7-ae68196e37b1
centre back,defender,SM697098653,86ec60b5-607b-4284-8c24-9abc565df0ce
centre back,defender,SM341559266,3e5f0d86-c069-47db-8109-b0521f6d3b71
centre back,defender,SM137376290,ce124624-6bae-4a95-a343-3c7ce7ef1641
centre back,defender,SM597942900,51f7d9d5-eb96-4602-98d5-2849cae189b3
"",goalkeeper,SM741092936,6eddf4c1-5606-443a-a14b-27ba9133798c
"",goalkeeper,SM839168933,2a8bbd00-dfd2-4eec-9fb7-b22ad23fe8ed
"",goalkeeper,SM252195471,0b7a16be-27f7-499a-bbf4-8ca7ad295fcf
left half,midfied,SM647680272,b5b1cc53-08d3-499c-94dd-25232ac61770
right half,midfied,SM872655695,40e513f1-fd0e-4f92-9b4b-682509c84559
right half,midfied,SM686022715,1e22105a-7956-4dc3-aca6-18b85c051d10
centre half,midfied,SM997414078,dbfc2e8f-610e-4804-841e-fd0ab4763c97
centre half,midfied,SM720658919,99fc8237-64b2-41eb-8c06-3cf8feb21eed
centre half,midfied,SM239607045,6774a5ec-500b-4047-a851-2164fbba41ec
attack midfield,midfied,SM188420830,7d857c6e-3258-47c9-9267-1cb7e7cdb321
defensive midfielde,midfied,SM913838332,f35a8036-e955-4a83-af50-c304ce0d870d
defensive midfielde,midfied,SM482660387,d5d47447-4a93-4f95-befc-cd1cdcacb075
centre half,midfied,SM186197025,79c79c27-9790-4ac7-a7a0-448c0375014b
centre forward,striker,SM178989524,9459004a-818c-4354-8364-1dc5c98e7106
wing forward,striker,SM952840486,560d8c10-721d-4758-9a82-f10e767f174f
centre forward,striker,SM526188976,2f3b6e13-6c4e-4611-8ffa-225c18247239
centre forward,striker,SM288730092,baaa3587-a11b-43b9-8356-89ccf49500be
centre forward,striker,SM311350546,84a31926-28ba-47ac-910b-7e7cffe7837b
wing forward,striker,SM439525384,4078056d-0e42-45cc-a12e-a6ef9f253d1b
right back,defender,SM632163187,e7eb4ffe-8caa-43e2-afb6-8197ebaeb5e7
right back,defender,SM965217827,b5fba5fa-69ee-45e4-ab5a-809b6bcc68a8
centre back,defender,SM853865658,549e4d0f-ebab-4cac-890f-0e8a5c3072c2
left back,defender,SM765885674,d7dcb307-a6b4-46f2-b550-253d23a2190a
left back,defender,SM941959845,727329b8-c8b5-4c8b-8514-2800f7779043
left back,defender,SM296295265,0c926b93-be0a-4998-87ce-67a18fc3d2e6
right back,defender,SM812466533,5a65f798-6ee0-45a7-a91a-0b7183e83491
centre back,defender,SM685695469,9e415d73-397a-4859-98c5-f98c15e7403f
right back,defender,SM390933484,4f3f270c-87b6-4020-a088-cfab2274ce51
right back,defender,SM709385096,d4127905-0e53-484b-a6fe-12530190cc86
"",goalkeeper,SM909892148,6cb65bc3-3999-4d51-82db-6a39d99b1ccb
"",goalkeeper,SM162467344,bef14ef9-346e-4014-b8bb-95fc0e70984a
"",goalkeeper,SM991061067,4050ff5d-ca2a-433a-af55-1ede14f93640
defensive midfielde,midfied,SM811300527,7e253468-49b9-4a46-96e3-88a31e507136
right half,midfied,SM874800459,eb866cf7-c92a-4b44-b9df-13da07f34823
left half,midfied,SM110432235,67532f77-78d3-4969-8ecf-bb5af1523916
right half,midfied,SM991419968,5832aed1-e0ae-440f-b4b9-ea7cff498419
defensive midfielde,midfied,SM263143841,e3be2f2f-a879-42ee-a734-2b9517707c72
centre half,midfied,SM757316665,658f4f9b-e9ba-4025-be9d-6b13eba03585
centre half,midfied,SM656632275,e3994d70-de0d-4880-b7bb-64d73d79235b
right half,midfied,SM211171563,1f57a1da-7465-44d7-988b-67e827e0d66b
right half,midfied,SM153460371,3f6262c7-55f7-4614-bda5-14666e3342ed
attack midfield,midfied,SM142483475,4368a5c0-75a8-40d9-8d7c-119a19a2b825
wing forward,striker,SM638905916,f997a0be-4b51-4727-9553-8f4b5d53d224
wing forward,striker,SM141971730,b9d10ede-0292-4f76-a5fc-6376dc0ddc49
wing forward,striker,SM351256243,d89c2694-df17-42fa-a9ed-1d9770014eaf
centre forward,striker,SM446787849,8c953ce4-1405-4f61-8ce7-45bedf31a841
centre forward,striker,SM554041031,87f37a2c-e67f-4f73-a6d4-fc9e8baccd8c
centre forward,striker,SM615773760,b24def09-75f7-4aea-b5f9-ac4ba7adfbcc
centre back,defender,SM544891723,14ef99fe-7d50-4a03-8fde-2f2eeae17e28
left back,defender,SM669916786,3b357de0-e6e0-4349-9fb5-f012996cae0d
right back,defender,SM683986760,e84bd4e2-d806-4aea-9deb-a1a8d5c5095f
centre back,defender,SM283269860,d7a16708-aec6-41a9-b9f8-17541b2d4adb
right back,defender,SM233944891,1055882a-93b2-4eaa-bdda-22e6424f0723
right back,defender,SM229222752,7d75999a-4187-4d80-abdd-29a67f866130
right back,defender,SM929346492,53fe8968-e34d-457a-8520-29159d774438
right back,defender,SM786256235,23c811b2-2182-495e-ac6f-58aa1ec0df50
right back,defender,SM659162872,6a93e5b7-ae3d-43d1-9ecf-2652c2055905
right back,defender,SM190436112,55e02c42-4731-48f7-82a4-367a1e2cdaca
"",goalkeeper,SM589346574,c348d9e4-7e0a-4f8a-bfe1-f17802e018ec
"",goalkeeper,SM162192625,b52b5b84-6ed7-4ffa-8e61-7293dea374a6
"",goalkeeper,SM515898246,6e6247bf-eac3-4989-8d91-a3a7c8867b04
centre half,midfied,SM650468619,b096235f-31e7-4295-9b1a-ca51c61d46c5
attack midfield,midfied,SM970101554,99711512-bd24-4cf8-8625-4c4596edbe35
defensive midfielde,midfied,SM831493577,67de98ec-a132-4a4f-b90c-2209d6bf6b64
right half,midfied,SM306362287,e7cd7845-d6a5-48e7-b7e1-da20acd95581
left half,midfied,SM217487270,30962621-9e7c-440a-9131-8f1a370f08c4
defensive midfielde,midfied,SM907608950,6dc27ddb-39ed-43ef-b7b8-f16315100c1f
right half,midfied,SM400491727,53b1adfc-d7ea-4bcb-8de5-6d40e5d0b201
centre half,midfied,SM285126650,8fd10355-e9e5-495d-b38a-cbcb9eada6e3
left half,midfied,SM302790293,33fbb9f7-21bc-4f02-ad38-5ddb17112cd9
right half,midfied,SM302739449,bc069e81-07b1-47c3-ae29-23cc383cc35c
wing forward,striker,SM622496259,bcd8a85c-e966-45c8-a8d8-3cf953ee8e0c
wing forward,striker,SM792548501,c6fa3c80-4ca9-47b1-bcb0-c94f9afa632a
wing forward,striker,SM325837525,f0183afe-c971-42ed-b48c-8efdf7d1d737
wing forward,striker,SM574551089,155bd18e-de30-4fc0-99e3-8a0d2c1be5fc
centre forward,striker,SM974903400,ecfec3a4-14b6-435c-9760-2188cc616103
centre forward,striker,SM287369858,95068d35-e570-4804-b35a-a8b92985a7fd
left back,defender,SM141671051,77908e59-6ef9-4162-b24b-b928d71c57c7
centre back,defender,SM175549576,cc5ded9f-6571-415e-ab0f-958bbc592949
centre back,defender,SM276409373,afda16bd-e1d3-479e-99e0-9e1131ce8784
right back,defender,SM391657984,92a33c97-8c0c-411c-849a-6b1209b47c87
centre back,defender,SM138403599,33b275b3-937d-4dcf-8b55-a920f5ccb4ad
centre back,defender,SM977205097,8c735485-53cd-43bf-a097-6cefcf9e69ac
left back,defender,SM950141388,ed575c35-0072-4a8a-8113-41062ed042bf
centre back,defender,SM308867588,f927fd15-0b32-4949-a7f3-7c77cc94a3a2
right back,defender,SM148503141,61a3e328-25e8-4a01-9fdc-8c61d3592499
left back,defender,SM976596313,80839904-1211-4980-893e-a9390d70ff92
"",goalkeeper,SM582053701,f1d98c8c-edec-410e-95f5-864db6e34557
"",goalkeeper,SM483469361,d4848dce-b99b-453e-85b4-e84cc65f8f5e
"",goalkeeper,SM451546968,8d6450cf-8503-4703-be29-e48d8fa3f509
attack midfield,midfied,SM441715502,94a8c89a-e5ef-4279-adea-a673c257d4a5
attack midfield,midfied,SM284250240,ec62a300-9f64-4a7c-b404-35f60baa8e9e
attack midfield,midfied,SM530929934,f3b315eb-f12e-4a90-bdab-8dd49cfa581f
right half,midfied,SM465611473,52226266-ecf2-40a9-8e3f-66867b1422cd
defensive midfielde,midfied,SM324750550,b94b71b9-455d-4160-9cab-677b99b32d4b
left half,midfied,SM927354312,d7b97023-5365-4318-8a7c-c2391b6aea7b
centre half,midfied,SM426226891,809b4d1c-4124-4c6e-9db5-7ebc252517bf
centre half,midfied,SM715018826,06d6784d-6c0b-48a9-810a-4c50b7b1427e
defensive midfielde,midfied,SM978930214,69cc0631-5883-4309-a845-01375b09f02b
left half,midfied,SM760530242,99c62216-ef62-4037-99db-8390522993e4
wing forward,striker,SM479955070,2cf441d2-d6ab-4fa5-a2b5-f93810fda014
centre forward,striker,SM204970663,88e65c99-5282-426e-8bd5-6579219e2fe1
wing forward,striker,SM259594897,088ebdb3-632a-4ee7-a04c-9ef39401df23
wing forward,striker,SM584418096,b7a40d6f-1257-49c0-a5ff-dfc81b941f7e
wing forward,striker,SM785219909,298a9067-a498-400b-9f86-2148e51b8a18
wing forward,striker,SM775966889,e122567b-3c37-4d4b-955e-32415088c391
left back,defender,SM561337121,d57226a1-0725-49a7-b882-d30f986b0009
left back,defender,SM578688429,a2d5e19b-7757-402c-a076-d9eb108155fa
centre back,defender,SM867556752,aff2e0f9-8fe8-4bc8-8864-fb66a60021af
left back,defender,SM366250022,5b9c7113-abbd-4f27-b422-f6f68ffab057
left back,defender,SM248439680,8af5250f-e600-44a5-987d-c68fddb6c849
left back,defender,SM583474057,1b3d5d64-c7d0-443b-aeda-8be7ff4767c0
centre back,defender,SM955046069,ca053b12-1387-4f09-8429-ac1a8cad4a69
centre back,defender,SM351309227,c2ae756c-e03e-4ce3-887e-3c31c87dc203
left back,defender,SM175588113,c143db91-e31c-4699-9cb1-958071f1d545
"",goalkeeper,SM126650014,cc88677e-1c66-428d-a40a-1e0665c28213
"",goalkeeper,SM110871235,3bfb7855-31f8-4d3f-a4bb-2867e4239021
defensive midfielde,midfied,SM712917007,3286abf6-ae4f-47de-9393-1ac1f29b86ef
attack midfield,midfied,SM410755889,42d4568c-1b84-4691-9738-5c7f0dd20c76
attack midfield,midfied,SM869713589,b18dfe99-bcaa-408d-87c4-738fca5d8b18
right half,midfied,SM442103473,8ce922dc-e764-4cd1-82cb-4de8e7751e74
centre half,midfied,SM151501352,49b3cf2b-6479-4a77-83fa-ce322aaddd6a
right half,midfied,SM468099763,e63f6f5f-a94d-4c26-ae7b-a8ec4c9abcc5
attack midfield,midfied,SM721060778,35a35f68-485c-431d-b81e-27c9dfa2c413
centre half,midfied,SM319168123,e60b6732-e753-478d-96b2-d43a5362e59a
attack midfield,midfied,SM534863441,6a719870-2651-4809-afe3-44acf1981727
centre forward,striker,SM904572447,97f82cf3-cb17-4022-ad7c-6d17316692fe
centre forward,striker,SM306660012,ef04cdb1-a16f-43a2-a55f-76254e6c8e4e
centre forward,striker,SM536843763,57888808-2ce6-45b3-9d94-3526bebec5bf
centre forward,striker,SM512301027,96ceb4dc-6639-4316-ad0e-5e98872954c6
wing forward,striker,SM853904038,1474c0f0-9321-4456-8fd7-ecd55fb1f3bf
right back,defender,SM101377550,498cbacc-a855-42d7-b621-d25b623ad229
left back,defender,SM675105670,cf87cd48-91ee-4b65-b1ad-6e3aea6593ea
centre back,defender,SM562347552,f17e9226-3163-4591-ae09-78f67960b800
right back,defender,SM655312424,f3609b5e-0a7d-4b90-9613-9de279c53f79
centre back,defender,SM255130725,b9b5aacc-1719-462e-98c8-9ddc5663a55f
right back,defender,SM105957757,f8a50a25-fe1e-45ba-978d-746c6ad96b0a
centre back,defender,SM798529304,80ee5ab0-e046-4db2-82b9-950d18e2f9ef
left back,defender,SM451244758,c34e01b0-e3e0-4e20-9c21-212e4f48fce8
centre back,defender,SM567436545,d607ab46-2a8f-47c8-ab60-90b4177b0a57
left back,defender,SM440550805,9c9b3e67-9a8f-4c30-821f-d22617d22ab0
"",goalkeeper,SM984309999,e9c98177-8c09-47fb-8061-ecde48d4b14f
"",goalkeeper,SM906174002,d7e6e8bb-dcfc-4ba5-8f1c-c4f37992729e
centre half,midfied,SM282888902,94b89e2b-0505-4cc7-ad04-324e6b2dca3c
left half,midfied,SM116557597,73dbd823-1aae-4fdb-a810-2be264afd4b5
attack midfield,midfied,SM765975327,5b2f3440-0ce0-4032-9dfa-d06a099e5b22
right half,midfied,SM400151071,aad80eba-40ab-41df-92be-b9f77cb9293f
attack midfield,midfied,SM737518608,e6fda0e4-a5c8-487d-957f-eb0650674ebc
defensive midfielde,midfied,SM221887911,da9178e0-09f3-4e9b-920f-f8e16dd292d1
right half,midfied,SM919751243,84a95849-73ff-47bd-84f0-7357a3e2a438
left half,midfied,SM887146452,1efde424-09fb-4ddf-a1f2-4037b2933ba4
left half,midfied,SM512590514,ae4aa088-2e06-43c1-8d61-e2a24e5bd12d
left half,midfied,SM178182613,eec7fea1-7b5a-4b59-b835-945934da03a5
wing forward,striker,SM598577736,0b11e0a7-8e77-4e6b-90d5-dbec8ad95fd8
centre forward,striker,SM800820778,0d898178-b1b6-44e1-ad9a-55e6367cc7dc
wing forward,striker,SM311589599,05200b9f-49b1-46cc-bdb0-25fb2315ffdf
wing forward,striker,SM259578420,38a4a230-3b6d-45ec-9ddb-e3a0c11a6961
wing forward,striker,SM109535844,facb6468-f710-4251-9d4a-7e2e67c6f9a1
left back,defender,SM620184484,d729054d-775f-4df7-aa09-a46de6c2e9ae
left back,defender,SM296849454,c883a2f2-6613-46e7-97c8-2aa21cfad9d3
right back,defender,SM809985361,3612e1e6-a376-446c-b8bd-c42c44b3e932
left back,defender,SM215432770,df222356-aaff-4294-98d5-dbc74fed6210
centre back,defender,SM967730875,b61f1566-0a9a-43dd-b6b7-a4d6eb24e61b
left back,defender,SM682829927,89886e24-c01a-4272-a852-40cb63852ea1
centre back,defender,SM951592604,dbe95a7a-1506-47a7-b508-3cb22f9c2e2f
centre back,defender,SM230826754,071493cc-c2e6-4287-bcf1-6b397c930e50
left back,defender,SM486359526,c0ec955e-4096-4d2c-97cc-5b721d50f670
right back,defender,SM244488969,17c65533-fec7-47bb-bb67-7031bbc23eb4
"",goalkeeper,SM195663859,c56843a9-7eca-4e57-aced-7f443eb35d0c
"",goalkeeper,SM456038307,6804c94f-c11b-4be6-a53e-b3098a713d0b
centre half,midfied,SM831670101,37386e28-3c6d-4b53-8653-07b17f90f362
centre half,midfied,SM338629656,ddb86fd7-4e36-47fe-a3d3-f4df78a8c1b9
defensive midfielde,midfied,SM481922325,f96b68fa-1cf0-4d75-8086-6861b07bafd7
defensive midfielde,midfied,SM600456674,af0f3d31-c8bc-4448-95f6-e8a1e2c7dc6f
centre half,midfied,SM132369982,2b6d4025-2678-4a0e-b7f1-91accf6c127a
left half,midfied,SM954489204,041f0a5b-71d2-4cdd-b404-2ad35920e239
left half,midfied,SM595179788,e8d691ba-54bc-4675-a708-efba5f045685
attack midfield,midfied,SM933435674,99eb5ed5-374e-4f73-a2b7-7bf820dbbdf2
left half,midfied,SM981202853,a7a89f46-f490-4ae2-982f-a881fe453cb6
attack midfield,midfied,SM204601399,eba1e4ef-6bce-409e-9c03-933c0032ac3a
centre forward,striker,SM714110992,b3941fef-8c8b-4a2b-8403-919f57bfe561
centre forward,striker,SM235062148,8a378fb8-e506-45fb-a993-c5a95a653301
wing forward,striker,SM388624914,537e78fd-59fa-48dc-9c9d-9796be8c0e36
centre forward,striker,SM932161388,08102fa3-d4b3-43ee-9c29-beb565178c1f
centre forward,striker,SM453053563,7bc19f26-760b-4308-83af-0690983968a4
right back,defender,SM136125804,4eabed35-3f35-4f7c-a772-bfc12d2eaca7
right back,defender,SM730630641,491621a6-0fc2-4dff-9b80-d948a13ab3df
left back,defender,SM368684525,aa5efff3-031e-4af2-a57a-e933aecdcfbb
right back,defender,SM689727643,a1dd5630-966f-4734-9824-9bcac5530e00
left back,defender,SM161579505,183365c1-535c-4056-afe3-1502cb7a6420
left back,defender,SM294212849,ed244c15-f431-490c-9e22-d3b3bdfb1c56
left back,defender,SM285666405,1f9b531d-de66-4436-84d7-e7ba5a5143dd
left back,defender,SM135722666,0ed81020-57ef-48b2-b1bf-f6e35ebbf26e
right back,defender,SM485321727,3ffb67e2-79c1-4f9f-a0aa-a054a6ffb35c
"",goalkeeper,SM346734299,8030946c-347b-4552-a7ab-3fa8ebdd6b4f
"",goalkeeper,SM418945953,1d57283b-c9dd-47ed-91c5-bc9efd2d2553
left half,midfied,SM950990849,cb3e164f-b05d-4310-94c8-27bf702a137e
right half,midfied,SM647635297,724cc263-74ea-453d-9836-ce82c20964d6
defensive midfielde,midfied,SM807467428,50d590d3-2e79-4635-acfc-5c46fffd0500
left half,midfied,SM839926734,18258643-bd5a-4928-9d44-dfe5f80ef6fc
attack midfield,midfied,SM793104045,8f83c4b3-5d17-45a9-9004-47b5328d0808
defensive midfielde,midfied,SM957969533,af0832ed-7de5-4cb9-b796-2daea3b5baef
centre half,midfied,SM512302097,f3547dcc-2d70-4c7c-b78c-3e39d84cedf2
left half,midfied,SM958207848,793e981c-5c93-44c5-aaef-5f37c42f2b79
right half,midfied,SM880899473,d19653b8-e876-4ffa-af00-9bbbffb9ab77
centre forward,striker,SM297720320,2bdb5a20-60b1-4746-a67e-636f36ef2e11
centre forward,striker,SM343950040,25467ba6-5572-4e59-8315-930da7b95a50
centre forward,striker,SM228425975,4f557f00-c139-4db7-90f7-0ad02bc4569c
centre forward,striker,SM153060612,d7a87e4f-95d3-4884-894f-af4066b742df
centre forward,striker,SM526656267,e8756f8b-dfc7-4f7c-b359-fedf5ecb4ebe
centre back,defender,SM734952949,ade3139b-bdd2-4088-a7ac-84a7bff3fd01
right back,defender,SM541211411,8b1f6110-2c97-47f8-b423-a8f7978f1f5f
centre back,defender,SM410524315,0dc039c8-3929-4307-a831-149c3803a831
left back,defender,SM164211767,9560fdfe-b690-49fe-bb69-1a9d83cd0f08
right back,defender,SM875177006,78a62cfe-0695-46e1-bad7-2fb08e2bb0c5
left back,defender,SM965914362,9d6cadf2-8cfb-4b71-b214-7236417d4f88
left back,defender,SM310952360,ab2c1803-9a41-4604-8bf4-e5fe34990ac7
right back,defender,SM967076077,58c1c0b2-86d5-48e7-80c0-1ea96ce5d80f
centre back,defender,SM350682410,b2c98eaa-e381-4e51-97bc-7d1e3a416862
left back,defender,SM486412733,d0f20222-823e-47f2-99e4-e26400c7ac37
"",goalkeeper,SM178952255,8cb55ff5-e729-466d-91cc-91008566dc23
"",goalkeeper,SM430136622,fd4eaa0a-d774-4a12-9add-7b4f3ef504bf
"",goalkeeper,SM398636251,b84fff65-bfb5-40ff-aaa1-16d7502befcd
defensive midfielde,midfied,SM180699261,95c6e291-a3ca-405f-bac0-dbd04531318c
defensive midfielde,midfied,SM473535957,3cd1d02b-c14c-4bad-ad28-2d312fbb1c99
right half,midfied,SM235074526,30c0b710-6c90-415e-bc7f-1dc7c1003d09
left half,midfied,SM872072173,d40bd4bf-0978-404a-8159-7c1058163729
left half,midfied,SM677393095,f75186a0-5c6c-4c10-90b6-f7075c2d9a57
right half,midfied,SM229722890,6df1c9ff-f257-417a-86a0-b23532800daf
defensive midfielde,midfied,SM957145247,cb5be6c7-6900-407c-bb51-f74df7ce9822
centre half,midfied,SM740712502,41c9d3f0-d5c7-45f1-adce-a61ca9eeaf2c
right half,midfied,SM485923640,84245090-5ee0-4a4d-933b-9810826de8ec
attack midfield,midfied,SM166717077,873f1064-e087-4591-b091-16f0540356e9
centre forward,striker,SM320690324,7e35321d-8501-452e-ab95-aeec48611c66
wing forward,striker,SM130412840,6cf66770-5747-4977-830c-9b7aae86f83d
wing forward,striker,SM463531130,6de80a2b-2467-4d7a-b608-ed75bad6881e
centre forward,striker,SM586523741,e56a0d60-f4f4-45bb-a227-8791d0f28972
centre forward,striker,SM954023271,f5c34e40-1043-4052-a4fe-879a81f0cdd3
wing forward,striker,SM424801872,0b468f2a-19c7-4455-be9c-fd2573f04700
right back,defender,SM727654479,2ab5bf6c-e3c7-4575-be45-490877b64e40
centre back,defender,SM715193932,b869ee62-4d4e-4d34-b623-d2a4b60c4015
centre back,defender,SM900061891,c50749b4-f1e6-41ff-87e1-9439d2d6bf7c
right back,defender,SM804289591,bf3faaf0-c402-4a9d-a981-434dd13d285f
centre back,defender,SM662463562,00da138f-9c5b-4d84-beba-f763fd290c23
right back,defender,SM102992948,e6ca1e19-6a39-415d-8053-5a144b3fafde
right back,defender,SM108400837,f5a92cb3-b316-439c-b6b7-5b362ad92e31
right back,defender,SM946918945,c71daea0-1a19-4775-bcd7-96046ad01e43
centre back,defender,SM766277498,928707bb-6d48-4401-a6ba-666304aba218
left back,defender,SM721831520,94533918-7c0c-4c97-94cd-c0934918fef0
"",goalkeeper,SM313331706,adadeb98-1aa8-4e65-b6e5-65837c04e2a5
"",goalkeeper,SM706875365,d6bcf418-fcdb-43fe-89f8-536d3c56435b
attack midfield,midfied,SM466185648,59c5c541-eb14-4cad-bbb4-3eef7a58daa3
centre half,midfied,SM788497464,06b4ed53-88f3-4a0f-b97f-63368e2e71bd
attack midfield,midfied,SM724063090,c9cbc942-d47d-4adf-b81c-c178e35c51e4
left half,midfied,SM566179706,0a7cc657-6f67-4dbe-b445-565e070f293d
defensive midfielde,midfied,SM152716489,3e922bd6-fd00-4a2e-8ea8-8e802719c6c1
right half,midfied,SM197412079,94e08b82-3488-47c8-b6ea-1f88a5bb4a70
centre half,midfied,SM389588934,f616fbbf-5e21-4e14-94e6-abac8d3e0e12
centre half,midfied,SM326797721,c4bfd7b9-28f0-4664-8820-70617e214148
right half,midfied,SM336311244,79271b28-62ed-4220-b4f9-04a1147faa78
defensive midfielde,midfied,SM382723096,fa44eae9-ec3a-4702-bd07-fc9e07234197
wing forward,striker,SM280523773,c9625b54-881b-4ec1-9ecd-8151ba012096
centre forward,striker,SM667027789,17301d06-3f47-413c-9e9a-3de992185cf5
wing forward,striker,SM390634815,4be3b118-7c78-4467-a0ed-8f6e3fca6a02
wing forward,striker,SM713119457,26e6a433-6077-4292-bba2-225a3ecdf088
wing forward,striker,SM930929146,5999464d-c9c5-45f9-84c8-6b0ba101aa2b
left back,defender,SM376709657,692e5aef-a568-4654-824d-efd9b340b9a8
right back,defender,SM733572628,75a83cfb-ab16-4638-af09-976e2219710d
right back,defender,SM924821313,45bc3c8c-7f0e-426a-ac73-bc75d1837ca3
right back,defender,SM795748894,c8a107c6-0158-4d1f-858f-e163031a99b8
left back,defender,SM327954379,7a80f024-442e-4823-97b3-37b67cb655ab
left back,defender,SM997465712,b48b4b1b-6309-4128-9606-82fee93b2fad
right back,defender,SM225332488,4b33bee1-bf66-4041-8fe2-bacff0ca1a77
right back,defender,SM379665117,e6afac5f-73c8-45e0-8fba-5e0a08463d45
centre back,defender,SM171068608,ebaea8ac-cb03-4d26-9530-884dfcc586ff
centre back,defender,SM457950090,13b04d9b-579c-474b-9aac-d9b078dc6f27
"",goalkeeper,SM196621271,0a0ffcc9-da23-41ec-8543-51e39d6ce9d6
"",goalkeeper,SM702895247,92d0f426-5ecd-4b89-84b8-53c24e705bc8
right half,midfied,SM834197539,25ca2546-d6e0-4494-b98c-eea6c0085069
left half,midfied,SM201793464,0f3f974c-7268-4069-9fbf-bff11c9cfcce
right half,midfied,SM277750321,dc9f6f1c-5972-468b-8d16-492f0a58a1f3
defensive midfielde,midfied,SM411779299,fd3b3536-c65a-40e0-9def-ec4fff52bd56
centre half,midfied,SM526004858,7fcfcbce-7196-4899-8e47-de18b05bfe9b
left half,midfied,SM331310238,17e0ed73-9b5b-48a0-8c3a-a16caa8179ff
centre half,midfied,SM294440677,ed7a13d9-9b9d-45ea-9358-28be4a1cf9b9
