client_score,home_score,match_id,result,sport_event_id,uuid
1,1,MC155106897,draw,SP889129070,adaa0bf4-c666-46a3-951d-e22987c64711
2,2,MC651154816,draw,SP889129070,c92b4a5e-5077-4153-a9f5-c956476e3510
2,0,MC919618185,home failed,SP889129070,08fa7b05-2d59-44f4-95a0-0435b022f47e
2,2,MC125716660,draw,SP889129070,caf80a6c-5c8e-4dcd-8c30-e83e445c8902
2,0,MC358806356,home failed,SP889129070,bee7424e-adc0-46fb-a4e3-d8702b726114
3,0,MC757885423,home failed,SP889129070,255bec3e-e3d7-4725-8900-1109abdf5217
0,2,MC420681233,home win,SP889129070,09cd1f57-78d1-4ed2-a175-6e9e1fc7284b
1,1,MC975105242,draw,SP889129070,61ac2525-5d97-46f4-a350-8d2bd98ede46
0,0,MC100313964,draw,SP889129070,3c5670e7-883a-49af-9531-e73508573527
4,0,MC203615560,home failed,SP889129070,03f0f626-c10d-4b9d-8846-6c234d44c3be
1,2,MC462657618,home win,SP889129070,79bc45fd-6c46-43b5-b9f4-3cfffe4b6edb
1,0,MC175525538,home failed,SP889129070,fe423fcc-39ad-4ae3-ab87-8e2241550ff6
2,0,MC821477393,home failed,SP889129070,0b734b79-9e0f-41c1-90cf-7e065abbef7c
3,0,MC601488701,home failed,SP889129070,c24601e4-29c2-4beb-b98e-0647e2087b26
3,0,MC100650090,home failed,SP889129070,453560ed-4d31-4b1d-97c1-aa3126bbe76f
2,3,MC628908350,home win,SP889129070,7d08dda9-9556-4d51-9760-1505f1d03da8
0,2,MC124501423,home win,SP889129070,22e53ba6-710a-4f3b-8f94-3255354cbfb3
2,0,MC103704724,home failed,SP889129070,abc05fd5-6e44-47ef-af27-4f81b18e8694
3,3,MC744686653,draw,SP889129070,272d892a-2c28-4d60-a0bf-3ddf5774c49c
2,7,MC294008060,home win,SP889129070,323c07f0-0bf4-498a-9ee4-6b639375faf6
1,2,MC679819142,home win,SP889129070,4c666a42-9288-4d77-984f-d0ea55e5d871
0,3,MC613653592,home win,SP889129070,b858ad1c-9761-4202-86a9-4ab88c9b4b46
1,2,MC817829829,home win,SP889129070,4f9c1597-c7be-462f-bb04-1bd5f99f7d0f
1,3,MC191985066,home win,SP889129070,894249bc-f595-45d6-a00f-d83b690636a3
1,7,MC585142166,home win,SP889129070,fe84c7fc-c56d-4db7-95e4-f5be0b562826
2,2,MC260339910,draw,SP889129070,ecaff0a9-076f-4f2b-ba9d-2d852b397b78
0,3,MC920172700,home win,SP889129070,cfe8c0e1-cb10-4f9e-8aff-7ed253463582
3,0,MC642445339,home failed,SP889129070,03ff1650-d9f5-487e-a6a7-1b8c2eb97c2d
1,1,MC876697840,draw,SP889129070,3f276ffc-52ad-44fa-a6f4-3632d7565db2
0,1,MC345690482,home win,SP889129070,ffab91cd-2739-433c-a900-b01a8321e2b6
2,2,MC689508594,draw,SP889129070,a25f5e4e-0719-40b8-a4d5-2f0f745ed062
2,0,MC886519573,home failed,SP889129070,274f54da-4c24-4dd5-8ac1-e841efad3f0c
0,0,MC823035617,draw,SP889129070,4eb82fda-8584-4936-986c-49bb2af3796f
1,1,MC516868245,draw,SP889129070,1a32e7e9-562c-4065-a2b5-9460bae4c601
1,0,MC123799491,home failed,SP889129070,06ea36fd-6ad5-40cc-8a8c-b467af7332b9
3,0,MC981936441,home failed,SP889129070,d1d4a3cf-ed54-451f-b18f-39d15d31fc24
1,2,MC865248625,home win,SP889129070,a7bae2d7-e043-4f85-8a84-1ba72d2e7a2e
3,3,MC395939175,draw,SP889129070,3147dfca-6b70-4939-88c8-f507179832ce
3,0,MC549080076,home failed,SP889129070,dcc3c451-22e9-4e7f-a077-bb1bd4e10d85
1,2,MC720790197,home win,SP889129070,dd890bf9-0c5b-411e-9936-9e98f3bfc1b0
0,1,MC439354793,home win,SP889129070,6c18f278-add6-4072-829f-2d458518db6b
1,4,MC955495993,home win,SP889129070,20ecc73e-4336-4678-a28c-674e472e4773
2,0,MC468737578,home failed,SP889129070,cd63da09-53ae-4fd3-9e7e-449116e54c4d
3,3,MC414738091,draw,SP889129070,80aa955c-d602-4f54-9bc7-67f4df098db5
0,1,MC751126420,home win,SP889129070,33e88be0-ed38-4ff6-a3e2-35dd37c87061
1,2,MC128880128,home win,SP889129070,28e2b80d-6aba-40cb-955d-918116401190
2,0,MC751963881,home failed,SP889129070,adb506e7-48a8-4836-a5f6-2d3cecdaa9f5
2,5,MC187524833,home win,SP889129070,8feb6c6e-0e12-493f-9066-344005137330
1,0,MC734386651,home failed,SP889129070,e393d483-b723-4f76-afaa-020dee953a70
8,8,MC244544357,draw,SP889129070,d10701c6-3276-4eff-aadf-3c6c20210609
3,0,MC404830010,home failed,SP889129070,933b11ad-bb21-4272-8bc1-34d8d7edfaf1
0,3,MC632823887,home win,SP889129070,6a71d210-514a-47f6-8258-ee2d615284f7
0,0,MC203735915,draw,SP889129070,9836e2c1-09a6-4816-be45-43e56e3f9e82
1,0,MC459637422,home failed,SP889129070,a96efea5-fc85-41e2-9426-ac9051de906f
0,0,MC354418934,draw,SP889129070,4deaadd5-76d8-413b-9594-b32385474ed8
2,3,MC973629093,home win,SP889129070,9f889057-6cb5-4ae2-a344-1edbb554fc57
1,1,MC642100807,draw,SP889129070,def19615-4202-4cf5-bd2e-136ad9a52df5
0,0,MC572409287,draw,SP889129070,2539d982-0c8e-470f-a522-0aa189679766
3,0,MC529341536,home failed,SP889129070,53852482-4a38-44ae-980c-1108f2b014b8
1,1,MC258685622,draw,SP889129070,413dece6-3fb9-4c11-9efd-6b9203062ad8
7,8,MC171013529,home win,SP889129070,7d0959f8-af12-466c-ae25-8bc928492634
3,3,MC629724142,draw,SP889129070,35e7a861-0624-40ea-8f45-1363e274540b
1,0,MC557283999,home failed,SP889129070,6d480053-ff2d-4011-be78-0074903b2336
3,0,MC707603742,home failed,SP889129070,c7c0fa4d-190e-4d8a-a268-2e77e1e84cd6
1,1,MC598710782,draw,SP889129070,17980cc3-3e64-4622-96cb-121f1b73ff25
0,0,MC209107565,draw,SP889129070,3f8b4288-8861-4ece-8c38-756b4527bcb8
0,0,MC628521974,draw,SP889129070,db047ea9-ccdd-43c1-b486-65542705d001
1,0,MC839107280,home failed,SP889129070,b8744e11-5cc4-4f88-af3e-3f3cb9568591
0,3,MC941782300,home win,SP889129070,b2a40563-82e1-4978-a6c1-899f65a8345d
0,6,MC889087409,home win,SP889129070,d7bb8490-2af4-4995-b192-8acbef625922
4,6,MC238592999,home win,SP889129070,69f61cc0-b71a-4177-a76a-b97a6c047868
1,1,MC339851589,draw,SP889129070,74e78ebe-a9ed-47ae-a144-74edce89f072
2,2,MC153379619,draw,SP889129070,35ba20af-894c-43f8-a437-1ac2e5972ece
0,3,MC757792756,home win,SP889129070,dc86bb11-fd3b-4331-963d-4576a960d132
3,0,MC795096753,home failed,SP889129070,29a736a8-7020-4a22-8263-a1d043960b89
1,1,MC428426084,draw,SP889129070,fb36b39e-02a8-42ce-9861-b8fd71747e1f
2,2,MC850912678,draw,SP889129070,066f9e1e-62e8-4213-8bd6-dab0d9bebf2c
1,2,MC193892729,home win,SP889129070,e9f20060-3229-411f-9e52-11d694c80830
2,3,MC794151795,home win,SP889129070,740ba964-9906-47bb-abf6-a41de5d83c7d
0,1,MC536692008,home win,SP889129070,8f6c69e5-d2d7-4815-a3cb-1c98c265c6dd
1,2,MC596894812,home win,SP889129070,0f12851b-ad8e-4ac5-a754-6d1f81783ca4
3,0,MC910275704,home failed,SP889129070,0ee9397d-2a5f-42c2-ae49-a30b94a07840
1,1,MC927821700,draw,SP889129070,b25597ad-5956-49cf-8797-f49d5a8d5d39
2,2,MC467439043,draw,SP889129070,ef0542ce-29ca-4dcc-9462-dd289c9fb7c0
3,0,MC689548551,home failed,SP889129070,37634fe5-21a2-41e3-8d98-40a453019eaf
0,2,MC357603233,home win,SP889129070,040b99f8-83e7-47b6-93a7-3cd85e0cea08
2,2,MC101408538,draw,SP889129070,8c7c9409-e289-465e-baa4-e9086974b357
3,0,MC751346611,home failed,SP889129070,b6586d0d-2f75-49a1-90b3-93cc0e9adff3
2,3,MC938705275,home win,SP889129070,6596a50e-4c99-49d9-a39a-e21f4e2e6123
1,0,MC454560790,home failed,SP889129070,72f9fc92-770c-4f50-bf22-274ceaeb5587
0,1,MC201327251,home win,SP889129070,997b9bdf-ab92-44c5-bfa5-73c85424e5b7
3,3,MC858052647,draw,SP889129070,644cd630-c9d8-42fa-b2f3-f1eb4a35ef19
3,0,MC859972856,home failed,SP889129070,5c7138f8-e677-4126-a49e-0b073fb9f675
0,1,MC619543027,home win,SP889129070,8143ddc5-5c3d-4826-b0f7-6891c8987ee7
8,8,MC964104135,draw,SP889129070,531e97f3-b5be-4377-9b2e-216063c0d1ec
3,0,MC626924869,home failed,SP889129070,b1a8fa1b-1f99-4a09-a7f4-9166751f4ee3
2,3,MC550842530,home win,SP889129070,d12b2ccc-560e-4ffe-9a8e-b071fd383af9
2,3,MC388495558,home win,SP889129070,ff7d293e-0e61-46b9-8b4d-6c1ce3fb54fc
1,2,MC885074012,home win,SP889129070,830ef1d0-7177-48d1-809a-3ba0d2cd5ffa
3,3,MC979253510,draw,SP889129070,fd260262-eb9f-4511-8674-60883c4210ab
4,4,MC134100969,draw,SP889129070,4a8eb230-727a-469d-9e28-b0860352d347
0,3,MC660040776,home win,SP889129070,b652d715-b105-4074-9f73-299c4a885e6a
3,0,MC364563437,home failed,SP889129070,7ab5e5ee-2556-4029-b987-9d5e37655de7
3,0,MC158045026,home failed,SP889129070,c6a44889-8542-4fc7-8bfc-2942c52356a3
0,0,MC109328290,draw,SP889129070,f26d2224-8d91-44a3-8331-d3c8588498fd
2,3,MC238481021,home win,SP889129070,d382c973-84ca-4f5e-9939-e968a26a687c
1,0,MC812439790,home failed,SP889129070,022570c9-1438-4dda-8a9c-6355fd165fd0
3,0,MC209808595,home failed,SP889129070,1b36f17e-5b6f-4ed8-9321-c4ed773425d2
0,0,MC252198450,draw,SP889129070,f2b8a4b8-693d-4efb-b48a-52eb1a4a5115
0,2,MC677619731,home win,SP889129070,7315c4d2-c81f-4147-a88d-aa662f342ff8
2,0,MC339164432,home failed,SP889129070,08afae99-05a0-4cbd-8a3e-37ed298e239e
1,1,MC627351698,draw,SP889129070,b32bd704-23fb-41c9-b5c5-cac407bfdb6c
3,3,MC969150650,draw,SP889129070,d005bfa6-6c14-42c7-8e3a-1b3108845c9a
7,8,MC953848440,home win,SP889129070,0b580780-a11f-4398-a6bf-5c9f24f3b75e
0,2,MC865071248,home win,SP889129070,85bca452-02c9-4b25-b917-04c205ac7129
3,0,MC572875331,home failed,SP889129070,4a0790ee-73fd-4ead-8c5f-982c893138f0
3,0,MC858427284,home failed,SP889129070,8e01035f-7ce9-4fab-822e-e9b59207f751
1,2,MC321908859,home win,SP889129070,d32aeca2-821e-4539-9f67-016d7d6cca57
2,2,MC929624212,draw,SP889129070,fd55ad01-1655-4531-a7ff-2daeb8cadcbd
3,0,MC638318869,home failed,SP889129070,169ec3aa-a74a-4e04-939d-84872fcf3676
2,2,MC920295833,draw,SP889129070,7beda250-f15a-42ec-baf6-7e41200548e9
5,8,MC958591905,home win,SP889129070,a1dfeb5d-26bf-4462-8876-ac5d24a0d627
0,2,MC353515791,home win,SP889129070,18433a4c-52dd-43de-ad39-8e6e0fa62cef
0,0,MC541308313,draw,SP889129070,a96c2160-8d63-476d-bdc6-3b19eec9cdc9
3,3,MC450568531,draw,SP889129070,884d49eb-83f2-4820-bdc5-13ec54248dc0
1,0,MC267270641,home failed,SP889129070,01561afd-0def-49f3-986a-ac6c0542cba6
0,2,MC940562291,home win,SP889129070,149f09c9-57d7-4024-bec0-a3edd832faba
3,0,MC790874636,home failed,SP889129070,da0b6435-8fec-4691-88c3-1be6a0e018c3
2,0,MC796513698,home failed,SP889129070,d1597f54-8158-4f04-a0fe-3eec9e6266dc
2,0,MC740965263,home failed,SP889129070,46fe86bf-e3f1-49bb-9b30-93e15d510f60
4,4,MC399514192,draw,SP889129070,b9db0607-1da2-4095-836e-83f2171448fa
0,2,MC307854606,home win,SP889129070,fafb461a-bfcb-4fb4-a0aa-b56489ab7e54
0,1,MC379865806,home win,SP889129070,ce68b251-caa2-45d4-89e2-646c3482a878
3,3,MC187838890,draw,SP889129070,6310fd40-8b2f-4e0b-9ffc-6e0382773782
2,2,MC611823933,draw,SP889129070,c67f247a-c8ff-4e27-8f24-b96374a435b0
0,0,MC287979085,draw,SP889129070,b1d3d983-1cca-44be-a7cf-1ef274c0decf
2,2,MC870186339,draw,SP889129070,3705b947-9649-4a8a-a4c3-5d5e6e42a4a8
1,0,MC959908482,home failed,SP889129070,5aeabdec-726c-4072-9a78-34de7a7565d2
8,8,MC200730900,draw,SP889129070,cbfe99f9-bc3b-469a-b147-bfc7c477e9a6
0,1,MC137315657,home win,SP889129070,c77de61c-655b-40a3-ad3f-ce8db22ffafa
1,8,MC501687917,home win,SP889129070,e4a4eff0-ed17-4b41-b666-57b2c794bdfa
1,1,MC504217685,draw,SP889129070,63576d08-ed5d-407f-89b5-ef79a30b8da5
3,0,MC438607980,home failed,SP889129070,2972c087-5907-4a92-98de-214f90552ce9
1,1,MC690840672,draw,SP889129070,6fbb9bfe-f8c5-4d48-9cb8-e30be71518df
0,0,MC333449285,draw,SP889129070,deb8db98-f036-403d-8ddd-0a9a74e38303
0,1,MC573961159,home win,SP889129070,dc16a27a-64af-4f43-b03e-d08b12c418d8
0,3,MC293213763,home win,SP889129070,efe252f3-fd99-424e-b05a-87e4153d304c
1,0,MC961441850,home failed,SP889129070,e4f3b6d1-9cba-42c9-b1d3-2a0f03a352d7
1,0,MC686055194,home failed,SP889129070,aedf4918-4403-4280-8380-234caa5ebaa4
3,3,MC936076833,draw,SP889129070,20f48059-63b3-4ab5-8726-99c2125d14f8
1,0,MC953494661,home failed,SP889129070,b64d17fe-160c-40be-b081-1be6d24a9a44
0,1,MC970784257,home win,SP889129070,b02a88e9-b735-4a6b-b3f0-4d58cb4f7a9d
2,0,MC227767370,home failed,SP889129070,4689f1e4-c3e4-4e69-819b-18c32883bef3
3,3,MC930780904,draw,SP889129070,7311a11c-311f-4e10-af6b-d4da6697bb62
0,1,MC807571233,home win,SP889129070,06446014-cab8-4610-82c5-001e00123dd5
1,2,MC965519081,home win,SP889129070,81f0b55d-b3cd-40a2-af65-91fde3f1dec3
3,3,MC825095620,draw,SP889129070,9d415f24-ad8c-469e-a12d-0f7db059d195
2,3,MC595958692,home win,SP889129070,2cac67a2-7486-42e5-89cc-a5261244bca2
0,3,MC126457250,home win,SP889129070,a82b26b8-2eb9-4d35-b13c-9c2b84a811e5
0,1,MC794261054,home win,SP889129070,825d53e3-cb61-4d96-8763-ba9dbf95262e
1,2,MC802929191,home win,SP889129070,8614e407-0b0a-4e53-aadd-b1b2fd7d01a8
0,0,MC655606367,draw,SP889129070,f94cc67c-c7ae-41d8-8e0d-bd91d6c3e1da
0,1,MC235690564,home win,SP889129070,eaaee2dc-6ce1-496d-8e02-077a53b1a96e
3,0,MC763551282,home failed,SP889129070,96c1184c-aa94-4c37-9953-a40d72d3df3b
6,0,MC149501758,home failed,SP889129070,a66ca666-201e-411f-920c-d081a4ccca0c
3,0,MC112055816,home failed,SP889129070,f9789d41-fec4-43f5-b03b-3fc0826fde1c
2,0,MC873987291,home failed,SP889129070,61073090-ea63-438c-b260-e3e975c2b203
0,2,MC685405622,home win,SP889129070,8a7f9944-319a-4014-8e98-cf52803babae
3,0,MC666936703,home failed,SP889129070,5fb03443-5e75-4f66-a184-42b0348bdadc
8,0,MC441715436,home failed,SP889129070,16b268a5-122c-4e85-84e1-e13b2f689af5
2,0,MC265926534,home failed,SP889129070,c21481ba-dcc1-47fa-98b4-cf3e9b024714
1,1,MC391504401,draw,SP889129070,7ae46431-d268-4684-b5db-c169420ace51
0,1,MC119056489,home win,SP889129070,803ee0cf-a1aa-4d96-87f1-2dc50fb060fc
2,3,MC468970035,home win,SP889129070,a1ea6ed0-c941-41c9-84ac-ab637e7c2222
0,1,MC966736685,home win,SP889129070,9fea3e38-85a6-4138-8248-21a762d0a2c7
1,6,MC619700839,home win,SP889129070,8dc06179-ae24-466b-8906-42a1db8fafe4
0,3,MC602554111,home win,SP889129070,4b0ecd00-b034-47ce-ab23-e32c2dd35514
1,6,MC803195262,home win,SP889129070,31d7dd0e-606a-428d-b46a-fd7128646314
1,0,MC887437003,home failed,SP889129070,d0f96823-ce9a-4c6d-be21-b0d810cf275d
1,0,MC478804215,home failed,SP889129070,32646a50-1009-4087-befd-1c60f0f5264a
1,0,MC728720565,home failed,SP889129070,9af2e26e-2227-46bc-8030-b4af9b492a04
1,0,MC458928784,home failed,SP889129070,44d9caf5-c22b-45f3-a669-167aa9b22ce8
0,0,MC582034799,draw,SP889129070,c0ab19d1-7740-47e9-b18a-6da09c17bd7c
0,3,MC461713061,home win,SP889129070,5b5a6efd-9b7d-4aaa-b1e0-e3ebfb7915e0
5,0,MC544265914,home failed,SP889129070,145bd859-1a72-4137-a52b-a4effc128e44
1,2,MC967936064,home win,SP889129070,100dac77-d516-4c45-b44d-85fc1b887e0c
1,0,MC571973380,home failed,SP889129070,72e99a73-7934-40de-8d30-5b6aed15fd76
6,0,MC533382224,home failed,SP889129070,97bf24aa-2cfb-4f61-aac8-d6855dd291ef
0,2,MC962635797,home win,SP889129070,4201438d-36fa-4717-89f9-676fa7a89049
6,8,MC810878294,home win,SP889129070,cdd777ae-d4fe-46d8-bf14-55a1205fa7e8
1,3,MC806596900,home win,SP889129070,dd52e9c7-0f07-4ee7-b727-1b2939a96dce
0,0,MC906934417,draw,SP889129070,ede86ebd-0b5f-4558-ac8f-8be05f6089f4
2,0,MC989511998,home failed,SP889129070,5e23eeef-08a1-406c-9144-02029d07b44b
1,1,MC100230519,draw,SP889129070,7a0d3438-6183-44b2-8aec-98fe3dbbf60e
1,0,MC549033867,home failed,SP889129070,cc90515c-7869-44b4-8b9f-473ce65e4209
4,4,MC764866061,draw,SP889129070,2812b7a7-d80c-439e-858c-194684ac1567
6,8,MC752774046,home win,SP889129070,c030129a-cee9-47ef-80ea-b6fa9a794d8b
1,1,MC991210362,draw,SP889129070,19f82c22-8130-4de7-989f-3cefdc6b80a1
2,0,MC985568373,home failed,SP889129070,9b347082-1e26-46df-a7d2-c58cd8aa8969
2,2,MC361587142,draw,SP889129070,b3173151-dc1e-401f-afcd-b37c5fd9029a
7,7,MC760092326,draw,SP889129070,37d17544-877d-4159-9476-722e441f3e66
0,2,MC733379110,home win,SP889129070,a42703fb-9b5f-41e3-9dc6-340460437c4b
1,1,MC893692640,draw,SP889129070,5d9ef031-6049-4a49-b707-8cfa596a420d
1,1,MC877981087,draw,SP889129070,d90d4836-4a73-4a7f-af28-f5e2f7682d47
3,0,MC202462826,home failed,SP889129070,ec7a3a8a-ca25-4561-a7f9-f6e6c70bf9ba
0,3,MC695769170,home win,SP889129070,481b60cc-1b6d-4bb0-aaf5-50204fd9efb6
6,6,MC106770585,draw,SP889129070,316d6d30-28e6-4f4c-9d94-fdb9320e77d4
1,0,MC242420145,home failed,SP889129070,47ae11dd-c058-4a3e-ba62-a68044d918e6
3,3,MC500329523,draw,SP889129070,4ba4d717-728b-4b61-ba39-a4fdd408b269
3,0,MC783344859,home failed,SP889129070,d562e104-5541-417d-b97b-81636303af5b
0,1,MC409643189,home win,SP889129070,85002f9d-78eb-4361-84d9-ff0eeb443046
0,2,MC252942510,home win,SP889129070,59ba745b-b405-40b5-a89e-e897550bf191
2,2,MC867155015,draw,SP889129070,056adb9a-940f-48aa-b102-ada98924c218
1,0,MC397625433,home failed,SP889129070,39593aea-6e65-4f50-bb10-84a710f029eb
5,5,MC918163432,draw,SP889129070,41d49cc1-bba2-4c0f-8130-9482b542aea4
2,2,MC285490290,draw,SP889129070,f8dc2c7f-291c-4f44-a3c0-7fcb2bca80c1
2,0,MC243365380,home failed,SP889129070,12ad7ea2-9f9f-4c76-966f-ddcd43388e3d
1,3,MC118405823,home win,SP889129070,3d8a3985-7fdc-43f9-8d75-28cd8d41a20c
1,2,MC602525290,home win,SP889129070,6fa39113-15c9-4f29-a3dc-72026ef54bb3
1,2,MC205862327,home win,SP889129070,cc8b6e41-70bc-4a3f-a5f7-0565abe065f3
0,3,MC440040887,home win,SP889129070,fda844b9-2b34-4a09-9844-7e6af222553a
6,0,MC468386459,home failed,SP889129070,48e371d9-9fb8-453a-9455-6c99fd34a523
1,2,MC490109393,home win,SP889129070,3369c811-2190-4f33-823d-6a2daded242c
2,0,MC646581920,home failed,SP889129070,de5fcdb2-0c02-4181-8f24-bdee4f41b257
2,2,MC985170375,draw,SP889129070,6a436b90-a6f3-4677-8356-abaa39814753
3,3,MC148741705,draw,SP889129070,0a246aa0-4c8a-4e52-b198-a0cb4fd86dd2
3,7,MC280966221,home win,SP889129070,f661b8e3-b75b-4cbb-a473-f8cb620a1323
0,1,MC515260728,home win,SP889129070,ab1bb856-c8dd-42ba-91d7-8fa74815f1ec
0,1,MC125435197,home win,SP889129070,f0d36946-d1d6-4910-aa74-05208bb5c44a
1,3,MC820040235,home win,SP889129070,88b75172-8aea-4ad6-86ed-2d6413018bb6
3,0,MC570719931,home failed,SP889129070,6a7886c3-1758-4726-82a3-1b29e2197601
2,0,MC688169018,home failed,SP889129070,116886b2-16a6-4909-ae37-1f3c3ca9d3c5
1,1,MC872504934,draw,SP889129070,bc8d5fa7-5b05-4306-a28f-6316d03f67fd
0,0,MC241694940,draw,SP889129070,36dc8daf-4c8f-4a93-8baa-29c202b75f92
0,1,MC320771978,home win,SP889129070,4c1dedbf-0999-4fb4-ad6d-c95bfcfc125e
7,7,MC746786019,draw,SP889129070,48bd8d93-110b-4541-a8a8-88a666755b18
1,2,MC609423012,home win,SP889129070,9b452ad8-7b2f-4e93-9021-3e3d72273744
1,1,MC903239633,draw,SP889129070,d8797e56-d263-499d-9384-1d443a6cbe3f
2,5,MC696557872,home win,SP889129070,a26de095-2c5b-4bef-8e86-19adcffdb436
1,1,MC732430639,draw,SP889129070,83177a39-2669-441a-9f7d-760a507108c9
1,0,MC464433970,home failed,SP889129070,556beb2a-1668-4424-9702-815da323e438
1,0,MC256292689,home failed,SP889129070,5f13ecf8-b0ce-43f5-bf4d-825395a5d45e
1,0,MC167672462,home failed,SP889129070,c8895b92-523b-48c1-8f53-eab297eb358d
0,0,MC489447956,draw,SP889129070,14fc8c52-ecbc-4d47-910b-11450332f2b6
1,3,MC216543806,home win,SP889129070,ad52e54d-855a-42c4-b8d4-55dcea3f1a64
1,3,MC634411024,home win,SP889129070,49d935fa-4e24-4e5e-8cb5-8d816adfa0f1
2,0,MC332667166,home failed,SP889129070,36f72f00-2354-4dec-ab1a-65be17f36143
3,0,MC785749399,home failed,SP889129070,f549d145-e548-4735-9e40-f044c5e2ec9f
2,3,MC477583990,home win,SP889129070,c7852775-dfea-4d33-b68d-ea5ce0a9ebf7
0,1,MC619515624,home win,SP889129070,e6c26e0c-abe9-4013-83e0-23284e16e4eb
1,3,MC679510552,home win,SP889129070,4a4146b7-992a-4e63-9329-ca4f0f6a8f29
3,0,MC943580723,home failed,SP889129070,de813990-d1d4-430a-a254-ffd2906166df
1,5,MC967302225,home win,SP889129070,b4ac2d74-f71c-4743-95bb-91b4385440f9
1,0,MC907133430,home failed,SP889129070,e501194b-77ea-4d40-9037-48d88259f1b7
3,3,MC789705547,draw,SP889129070,5cb24062-a998-4bcf-9217-5f2c1c9a9cdd
0,0,MC170063129,draw,SP889129070,f6c10bc6-0910-4004-884d-3457b775d71d
1,3,MC489690018,home win,SP889129070,a570cba7-7245-461f-9d3d-d234bbef0107
2,2,MC495120665,draw,SP889129070,22f50c19-8ae8-4807-8a7d-629a91f2d27e
0,1,MC627465191,home win,SP889129070,65bd46d8-de34-43a2-a379-b0b36552a8fb
1,1,MC217051506,draw,SP889129070,c8859414-840c-43d7-8b57-21b075779415
1,0,MC561165159,home failed,SP889129070,8f1c9e1e-d214-46c2-8c79-fed90409d0d3
0,0,MC450559996,draw,SP889129070,ef410e43-9af0-4022-8527-bc8f480de8f8
3,0,MC736783211,home failed,SP889129070,c9669ed8-dd73-425e-af03-42945dcca642
2,3,MC760087405,home win,SP889129070,5d6b5a57-03b0-4eee-97f6-f022e8335034
1,0,MC799119098,home failed,SP889129070,ca600c10-adff-46e0-b075-66635105a557
3,3,MC801505659,draw,SP889129070,86e10084-7e1e-463f-b20b-4a9f3b3d44e2
0,1,MC226043860,home win,SP889129070,201274be-6594-4623-b82f-2a3651bebb63
1,2,MC926313709,home win,SP889129070,4c7fd414-28d4-4569-a838-aefc8ca1dd08
5,5,MC626907640,draw,SP889129070,826ab714-e19b-4333-8f1c-e58e175727b4
3,0,MC158824894,home failed,SP889129070,a1289976-2dac-4529-9a8f-5eec30297244
3,0,MC204714606,home failed,SP889129070,fa8a536b-c3ea-4654-9d43-4eaecdd82702
0,1,MC878753825,home win,SP889129070,fca1e05e-bcc4-44a2-ba77-baab1de2cb96
3,0,MC675201610,home failed,SP889129070,cf1a5273-167b-41b8-9372-d768bb9b2dbe
0,0,MC995632332,draw,SP889129070,4f1a4cb9-ef8c-415a-b6e3-b52321c8b758
0,1,MC769636854,home win,SP889129070,2d2a0654-40dc-4583-a3b7-b7540641b8c3
6,0,MC120114726,home failed,SP889129070,2198c98a-9e77-48d5-baa0-b5d8c9179c79
0,0,MC191481925,draw,SP889129070,77b66830-c889-457c-bef6-92093f24c7af
2,2,MC204288883,draw,SP889129070,8e935571-659b-44ca-98f8-0b40a69644aa
1,2,MC197608815,home win,SP889129070,16d26a2b-86c0-4fd0-96fd-f25e6d4b1d52
1,0,MC159370196,home failed,SP889129070,489eb37f-92b5-4698-b542-f1024f173021
0,2,MC719395266,home win,SP889129070,958a5c9f-f89f-42f3-95cd-66d0c5306414
3,3,MC378763611,draw,SP889129070,b7b7b817-c419-490e-a9d0-d7546bf0517b
2,0,MC620394455,home failed,SP889129070,6c3807ed-ebf4-418a-8865-1789f99a955e
2,2,MC777184485,draw,SP889129070,6f8198c6-7f9c-47c6-8008-117b75675675
1,0,MC173706180,home failed,SP889129070,565ae984-289f-4a3a-9292-4f0bc431ae61
1,0,MC634974825,home failed,SP889129070,af7833b4-8185-4ffd-b022-9b332c7c43bb
2,0,MC566912191,home failed,SP889129070,db51ef26-a02c-4a3b-86c2-22c65a1ff256
0,3,MC764900283,home win,SP889129070,55311f63-c149-499b-abd2-fa678a1332fc
1,1,MC623268070,draw,SP889129070,b2c67dcd-b75a-4418-8763-1a218c6bc9b8
1,0,MC357363696,home failed,SP889129070,facff5a4-69fd-47da-baa3-40313c89473b
3,3,MC730189477,draw,SP889129070,f245a130-6990-47ef-9bc2-bfedadb05d49
1,3,MC574024699,home win,SP889129070,4d1e880f-3f78-479f-97fc-cdb151ec4fe4
3,3,MC574160008,draw,SP889129070,e8b2e3e4-14aa-43ba-ab4e-877720edd102
3,3,MC923354712,draw,SP889129070,42f640d3-e733-4b85-843d-0d14f640247b
1,0,MC195126565,home failed,SP889129070,0e83a228-5194-481a-8c08-dcc122fa07b3
0,0,MC959974232,draw,SP889129070,da91aa76-8528-458d-b81a-a9ec7202cbe7
3,0,MC608000861,home failed,SP889129070,3284fcdd-1d06-4cf5-99a7-a77042ea73f1
0,1,MC495445300,home win,SP889129070,115c071d-9e70-4f61-a24c-dec9a43338f9
2,2,MC532317602,draw,SP889129070,2eff935f-0424-4318-ab05-73f2052678b5
3,0,MC735535831,home failed,SP889129070,daafaac5-00a5-4899-9c4e-fc7a83041a98
1,2,MC484551346,home win,SP889129070,dc9375ef-4e04-4ebe-bb7b-8ab7b2942131
1,1,MC940282516,draw,SP889129070,48563535-60f4-4fbf-b391-aec9c2158bc3
